,Date,Province_State,Doses_admin,People_at_least_one_dose,People_fully_vaccinated,Total_additional_doses
606,2020-12-25,North Carolina,47300,0,0,0
607,2020-12-25,North Dakota,8943,0,0,0
608,2020-12-25,Northern Mariana Islands,691,0,0,0
609,2020-12-25,Ohio,11702,0,0,0
610,2020-12-25,Oklahoma,26553,0,0,0
611,2020-12-25,Oregon,10409,0,0,0
612,2020-12-25,Pennsylvania,74228,0,0,0
613,2020-12-25,Puerto Rico,17042,0,0,0
614,2020-12-25,Rhode Island,6650,0,0,0
615,2020-12-25,South Carolina,32670,0,0,0
616,2020-12-25,South Dakota,9085,0,0,0
617,2020-12-25,Tennessee,45154,0,0,0
618,2020-12-25,Texas,250004,0,0,0
619,2020-12-25,Utah,11434,0,0,0
620,2020-12-25,Vermont,5466,0,0,0
621,2020-12-25,Virgin Islands,298,0,0,0
622,2020-12-25,Virginia,32968,0,0,0
623,2020-12-25,Washington,30295,0,0,0
624,2020-12-25,West Virginia,29902,0,0,0
625,2020-12-25,Wisconsin,18068,0,0,0
626,2020-12-25,Wyoming,2108,0,0,0
628,2020-12-26,Alabama,15857,0,0,0
629,2020-12-26,Alaska,10612,0,0,0
630,2020-12-26,American Samoa,779,0,0,0
631,2020-12-26,Arizona,22525,0,0,0
632,2020-12-26,Arkansas,24796,0,0,0
633,2020-12-26,California,224100,0,0,0
634,2020-12-26,Colorado,55793,0,0,0
635,2020-12-26,Connecticut,28943,0,0,0
636,2020-12-26,Delaware,6655,0,0,0
637,2020-12-26,District of Columbia,7810,0,0,0
638,2020-12-26,Florida,92702,0,0,0
639,2020-12-26,Georgia,24173,0,0,0
640,2020-12-26,Guam,1907,0,0,0
641,2020-12-26,Hawaii,12847,0,0,0
642,2020-12-26,Idaho,0,0,0,0
643,2020-12-26,Illinois,97374,0,0,0
644,2020-12-26,Indiana,33635,0,0,0
645,2020-12-26,Iowa,24751,0,0,0
646,2020-12-26,Kansas,10566,0,0,0
647,2020-12-26,Kentucky,22016,0,0,0
648,2020-12-26,Louisiana,31653,0,0,0
649,2020-12-26,Maine,11958,0,0,0
650,2020-12-26,Maryland,15852,0,0,0
651,2020-12-26,Massachusetts,46709,0,0,0
652,2020-12-26,Michigan,38037,0,0,0
653,2020-12-26,Minnesota,38447,0,0,0
654,2020-12-26,Mississippi,9826,0,0,0
655,2020-12-26,Missouri,48260,0,0,0
656,2020-12-26,Montana,12046,0,0,0
657,2020-12-26,Nebraska,15518,0,0,0
658,2020-12-26,Nevada,19041,0,0,0
659,2020-12-26,New Hampshire,9245,0,0,0
660,2020-12-26,New Jersey,35473,0,0,0
661,2020-12-26,New Mexico,20723,0,0,0
662,2020-12-26,New York,104171,0,0,0
663,2020-12-26,North Carolina,50562,0,0,0
664,2020-12-26,North Dakota,12268,0,0,0
665,2020-12-26,Northern Mariana Islands,741,0,0,0
666,2020-12-26,Ohio,25268,0,0,0
667,2020-12-26,Oklahoma,31056,0,0,0
668,2020-12-26,Oregon,14527,0,0,0
669,2020-12-26,Pennsylvania,75224,0,0,0
670,2020-12-26,Puerto Rico,20192,0,0,0
671,2020-12-26,Rhode Island,8883,0,0,0
672,2020-12-26,South Carolina,34155,0,0,0
673,2020-12-26,South Dakota,12433,0,0,0
674,2020-12-26,Tennessee,51552,0,0,0
675,2020-12-26,Texas,252574,0,0,0
676,2020-12-26,Utah,14669,0,0,0
677,2020-12-26,Vermont,7298,0,0,0
678,2020-12-26,Virgin Islands,298,0,0,0
679,2020-12-26,Virginia,36892,0,0,0
680,2020-12-26,Washington,36885,0,0,0
681,2020-12-26,West Virginia,29905,0,0,0
682,2020-12-26,Wisconsin,27739,0,0,0
683,2020-12-26,Wyoming,2942,0,0,0
685,2020-12-27,Alabama,16366,0,0,0
686,2020-12-27,Alaska,11427,0,0,0
687,2020-12-27,American Samoa,779,0,0,0
688,2020-12-27,Arizona,25581,0,0,0
689,2020-12-27,Arkansas,24871,0,0,0
690,2020-12-27,California,246715,0,0,0
691,2020-12-27,Colorado,63328,0,0,0
692,2020-12-27,Connecticut,32310,0,0,0
693,2020-12-27,Delaware,7287,0,0,0
694,2020-12-27,District of Columbia,9171,0,0,0
695,2020-12-27,Florida,106844,0,0,0
696,2020-12-27,Georgia,24173,0,0,0
697,2020-12-27,Guam,1907,0,0,0
698,2020-12-27,Hawaii,13664,0,0,0
699,2020-12-27,Idaho,0,0,0,0
700,2020-12-27,Illinois,97374,0,0,0
701,2020-12-27,Indiana,33635,0,0,0
702,2020-12-27,Iowa,24751,0,0,0
703,2020-12-27,Kansas,10567,0,0,0
704,2020-12-27,Kentucky,22016,0,0,0
705,2020-12-27,Louisiana,33218,0,0,0
706,2020-12-27,Maine,15246,0,0,0
707,2020-12-27,Maryland,18928,0,0,0
708,2020-12-27,Massachusetts,53172,0,0,0
709,2020-12-27,Michigan,38251,0,0,0
710,2020-12-27,Minnesota,41092,0,0,0
711,2020-12-27,Mississippi,11177,0,0,0
712,2020-12-27,Missouri,48260,0,0,0
713,2020-12-27,Montana,12956,0,0,0
714,2020-12-27,Nebraska,20845,0,0,0
715,2020-12-27,Nevada,20163,0,0,0
716,2020-12-27,New Hampshire,9671,0,0,0
717,2020-12-27,New Jersey,41628,0,0,0
718,2020-12-27,New Mexico,22592,0,0,0
719,2020-12-27,New York,108682,0,0,0
720,2020-12-27,North Carolina,50570,0,0,0
721,2020-12-27,North Dakota,12906,0,0,0
722,2020-12-27,Northern Mariana Islands,741,0,0,0
723,2020-12-27,Ohio,50609,0,0,0
724,2020-12-27,Oklahoma,31091,0,0,0
725,2020-12-27,Oregon,17134,0,0,0
726,2020-12-27,Pennsylvania,80927,0,0,0
727,2020-12-27,Puerto Rico,22578,0,0,0
728,2020-12-27,Rhode Island,8883,0,0,0
729,2020-12-27,South Carolina,34502,0,0,0
730,2020-12-27,South Dakota,13434,0,0,0
731,2020-12-27,Tennessee,52428,0,0,0
732,2020-12-27,Texas,264819,0,0,0
733,2020-12-27,Utah,16694,0,0,0
734,2020-12-27,Vermont,8010,0,0,0
735,2020-12-27,Virgin Islands,298,0,0,0
736,2020-12-27,Virginia,38184,0,0,0
737,2020-12-27,Washington,42229,0,0,0
738,2020-12-27,West Virginia,31023,0,0,0
739,2020-12-27,Wisconsin,28160,0,0,0
740,2020-12-27,Wyoming,2942,0,0,0
742,2020-12-28,Alabama,16872,0,0,0
743,2020-12-28,Alaska,11427,0,0,0
744,2020-12-28,American Samoa,779,0,0,0
745,2020-12-28,Arizona,25808,0,0,0
746,2020-12-28,Arkansas,24871,0,0,0
747,2020-12-28,California,248743,0,0,0
748,2020-12-28,Colorado,63392,0,0,0
749,2020-12-28,Connecticut,32391,0,0,0
750,2020-12-28,Delaware,7287,0,0,0
751,2020-12-28,District of Columbia,9524,0,0,0
752,2020-12-28,Florida,119016,0,0,0
753,2020-12-28,Georgia,24173,0,0,0
754,2020-12-28,Guam,1907,0,0,0
755,2020-12-28,Hawaii,13934,0,0,0
756,2020-12-28,Idaho,0,0,0,0
757,2020-12-28,Illinois,98942,0,0,0
758,2020-12-28,Indiana,33635,0,0,0
759,2020-12-28,Iowa,25062,0,0,0
760,2020-12-28,Kansas,10567,0,0,0
761,2020-12-28,Kentucky,22753,0,0,0
762,2020-12-28,Louisiana,33933,0,0,0
763,2020-12-28,Maine,16356,0,0,0
764,2020-12-28,Maryland,20894,0,0,0
765,2020-12-28,Massachusetts,54860,0,0,0
766,2020-12-28,Michigan,38251,0,0,0
767,2020-12-28,Minnesota,41092,0,0,0
768,2020-12-28,Mississippi,11408,0,0,0
769,2020-12-28,Missouri,48988,0,0,0
770,2020-12-28,Montana,13127,0,0,0
771,2020-12-28,Nebraska,20845,0,0,0
772,2020-12-28,Nevada,20549,0,0,0
773,2020-12-28,New Hampshire,10503,0,0,0
774,2020-12-28,New Jersey,43621,0,0,0
775,2020-12-28,New Mexico,22770,0,0,0
776,2020-12-28,New York,115507,0,0,0
777,2020-12-28,North Carolina,52980,0,0,0
778,2020-12-28,North Dakota,12906,0,0,0
779,2020-12-28,Northern Mariana Islands,1013,0,0,0
780,2020-12-28,Ohio,50609,0,0,0
781,2020-12-28,Oklahoma,31789,0,0,0
782,2020-12-28,Oregon,17134,0,0,0
783,2020-12-28,Pennsylvania,84826,0,0,0
784,2020-12-28,Puerto Rico,22578,0,0,0
785,2020-12-28,Rhode Island,10295,0,0,0
786,2020-12-28,South Carolina,34730,0,0,0
787,2020-12-28,South Dakota,13485,0,0,0
788,2020-12-28,Tennessee,56607,0,0,0
789,2020-12-28,Texas,273990,0,0,0
790,2020-12-28,Utah,16993,0,0,0
791,2020-12-28,Vermont,8120,0,0,0
792,2020-12-28,Virgin Islands,298,0,0,0
793,2020-12-28,Virginia,39925,0,0,0
794,2020-12-28,Washington,42741,0,0,0
795,2020-12-28,West Virginia,32273,0,0,0
796,2020-12-28,Wisconsin,28160,0,0,0
797,2020-12-28,Wyoming,2942,0,0,0
799,2020-12-29,Alabama,16872,0,0,0
800,2020-12-29,Alaska,11647,0,0,0
801,2020-12-29,American Samoa,779,0,0,0
802,2020-12-29,Arizona,29837,0,0,0
803,2020-12-29,Arkansas,25034,0,0,0
804,2020-12-29,California,259059,0,0,0
805,2020-12-29,Colorado,65443,0,0,0
806,2020-12-29,Connecticut,38296,0,0,0
807,2020-12-29,Delaware,7712,0,0,0
808,2020-12-29,District of Columbia,9981,0,0,0
809,2020-12-29,Florida,123165,0,0,0
810,2020-12-29,Georgia,24173,0,0,0
811,2020-12-29,Guam,2118,0,0,0
812,2020-12-29,Hawaii,17360,0,0,0
813,2020-12-29,Idaho,0,0,0,0
814,2020-12-29,Illinois,101612,0,0,0
815,2020-12-29,Indiana,50428,0,0,0
816,2020-12-29,Iowa,25573,0,0,0
817,2020-12-29,Kansas,10567,0,0,0
818,2020-12-29,Kentucky,23090,0,0,0
819,2020-12-29,Louisiana,34151,0,0,0
820,2020-12-29,Maine,17086,0,0,0
821,2020-12-29,Maryland,22974,0,0,0
822,2020-12-29,Massachusetts,55995,0,0,0
823,2020-12-29,Michigan,41380,0,0,0
824,2020-12-29,Minnesota,41452,0,0,0
825,2020-12-29,Mississippi,11913,0,0,0
826,2020-12-29,Missouri,52387,0,0,0
827,2020-12-29,Montana,13262,0,0,0
828,2020-12-29,Nebraska,21000,0,0,0
829,2020-12-29,Nevada,20929,0,0,0
830,2020-12-29,New Hampshire,12524,0,0,0
831,2020-12-29,New Jersey,43621,0,0,0
832,2020-12-29,New Mexico,23139,0,0,0
833,2020-12-29,New York,122501,0,0,0
834,2020-12-29,North Carolina,55030,0,0,0
835,2020-12-29,North Dakota,12926,0,0,0
836,2020-12-29,Northern Mariana Islands,1302,0,0,0
837,2020-12-29,Ohio,52928,0,0,0
838,2020-12-29,Oklahoma,32248,0,0,0
839,2020-12-29,Oregon,18921,0,0,0
840,2020-12-29,Pennsylvania,85756,0,0,0
841,2020-12-29,Puerto Rico,24281,0,0,0
842,2020-12-29,Rhode Island,10639,0,0,0
843,2020-12-29,South Carolina,38691,0,0,0
844,2020-12-29,South Dakota,14775,0,0,0
845,2020-12-29,Tennessee,56607,0,0,0
846,2020-12-29,Texas,322500,0,0,0
847,2020-12-29,Utah,17133,0,0,0
848,2020-12-29,Vermont,8352,0,0,0
849,2020-12-29,Virgin Islands,341,0,0,0
850,2020-12-29,Virginia,46521,0,0,0
851,2020-12-29,Washington,42741,0,0,0
852,2020-12-29,West Virginia,36267,0,0,0
853,2020-12-29,Wisconsin,29909,0,0,0
854,2020-12-29,Wyoming,3235,0,0,0
856,2020-12-30,Alabama,17284,0,0,0
857,2020-12-30,Alaska,11780,0,0,0
858,2020-12-30,American Samoa,794,0,0,0
859,2020-12-30,Arizona,31391,0,0,0
860,2020-12-30,Arkansas,27504,0,0,0
861,2020-12-30,California,266570,0,0,0
862,2020-12-30,Colorado,67208,0,0,0
863,2020-12-30,Connecticut,50159,0,0,0
864,2020-12-30,Delaware,7712,0,0,0
865,2020-12-30,District of Columbia,11370,0,0,0
866,2020-12-30,Florida,146852,0,0,0
867,2020-12-30,Georgia,43615,0,0,0
868,2020-12-30,Guam,2118,0,0,0
869,2020-12-30,Hawaii,20923,0,0,0
870,2020-12-30,Idaho,0,0,0,0
871,2020-12-30,Illinois,107512,0,0,0
872,2020-12-30,Indiana,62847,0,0,0
873,2020-12-30,Iowa,31707,0,0,0
874,2020-12-30,Kansas,10726,0,0,0
875,2020-12-30,Kentucky,23258,0,0,0
876,2020-12-30,Louisiana,36689,0,0,0
877,2020-12-30,Maine,17298,0,0,0
878,2020-12-30,Maryland,31135,0,0,0
879,2020-12-30,Massachusetts,55995,0,0,0
880,2020-12-30,Michigan,43123,0,0,0
881,2020-12-30,Minnesota,41452,0,0,0
882,2020-12-30,Mississippi,11930,0,0,0
883,2020-12-30,Missouri,57620,0,0,0
884,2020-12-30,Montana,13397,0,0,0
885,2020-12-30,Nebraska,24162,0,0,0
886,2020-12-30,Nevada,21572,0,0,0
887,2020-12-30,New Hampshire,16514,0,0,0
888,2020-12-30,New Jersey,53447,0,0,0
889,2020-12-30,New Mexico,23546,0,0,0
890,2020-12-30,New York,141561,0,0,0
891,2020-12-30,North Carolina,63971,0,0,0
892,2020-12-30,North Dakota,12947,0,0,0
893,2020-12-30,Northern Mariana Islands,1521,0,0,0
894,2020-12-30,Ohio,71653,0,0,0
895,2020-12-30,Oklahoma,38246,0,0,0
896,2020-12-30,Oregon,20302,0,0,0
897,2020-12-30,Pennsylvania,103586,0,0,0
898,2020-12-30,Puerto Rico,29214,0,0,0
899,2020-12-30,Rhode Island,11440,0,0,0
900,2020-12-30,South Carolina,42656,0,0,0
901,2020-12-30,South Dakota,15144,0,0,0
902,2020-12-30,Tennessee,59120,0,0,0
903,2020-12-30,Texas,388804,0,0,0
904,2020-12-30,Utah,17576,0,0,0
905,2020-12-30,Vermont,8995,0,0,0
906,2020-12-30,Virgin Islands,515,0,0,0
907,2020-12-30,Virginia,55191,0,0,0
908,2020-12-30,Washington,46504,0,0,0
909,2020-12-30,West Virginia,40099,0,0,0
910,2020-12-30,Wisconsin,30667,0,0,0
911,2020-12-30,Wyoming,3235,0,0,0
913,2020-12-31,Alabama,26711,0,0,0
914,2020-12-31,Alaska,12907,0,0,0
915,2020-12-31,American Samoa,869,0,0,0
916,2020-12-31,Arizona,37146,0,0,0
917,2020-12-31,Arkansas,30459,0,0,0
918,2020-12-31,California,298085,0,0,0
919,2020-12-31,Colorado,74184,0,0,0
920,2020-12-31,Connecticut,60127,0,0,0
921,2020-12-31,Delaware,8495,0,0,0
922,2020-12-31,District of Columbia,11370,0,0,0
923,2020-12-31,Florida,176729,0,0,0
924,2020-12-31,Georgia,52095,0,0,0
925,2020-12-31,Guam,2118,0,0,0
926,2020-12-31,Hawaii,24067,0,0,0
927,2020-12-31,Idaho,11674,0,0,0
928,2020-12-31,Illinois,126939,0,0,0
929,2020-12-31,Indiana,62847,0,0,0
930,2020-12-31,Iowa,31707,0,0,0
931,2020-12-31,Kansas,12164,0,0,0
932,2020-12-31,Kentucky,29873,0,0,0
933,2020-12-31,Louisiana,40678,0,0,0
934,2020-12-31,Maine,23345,0,0,0
935,2020-12-31,Maryland,39594,0,0,0
936,2020-12-31,Massachusetts,65160,0,0,0
937,2020-12-31,Michigan,53943,0,0,0
938,2020-12-31,Minnesota,48428,0,0,0
939,2020-12-31,Mississippi,14037,0,0,0
940,2020-12-31,Missouri,66540,0,0,0
941,2020-12-31,Montana,15240,0,0,0
942,2020-12-31,Nebraska,24162,0,0,0
943,2020-12-31,Nevada,23119,0,0,0
944,2020-12-31,New Hampshire,21214,0,0,0
945,2020-12-31,New Jersey,53781,0,0,0
946,2020-12-31,New Mexico,26590,0,0,0
947,2020-12-31,New York,153342,0,0,0
948,2020-12-31,North Carolina,75123,0,0,0
949,2020-12-31,North Dakota,14401,0,0,0
950,2020-12-31,Northern Mariana Islands,2224,0,0,0
951,2020-12-31,Ohio,71653,0,0,0
952,2020-12-31,Oklahoma,38622,0,0,0
953,2020-12-31,Oregon,25976,0,0,0
954,2020-12-31,Pennsylvania,121766,0,0,0
955,2020-12-31,Puerto Rico,29214,0,0,0
956,2020-12-31,Rhode Island,12526,0,0,0
957,2020-12-31,South Carolina,48264,0,0,0
958,2020-12-31,South Dakota,18743,0,0,0
959,2020-12-31,Tennessee,76312,0,0,0
960,2020-12-31,Texas,469055,0,0,0
961,2020-12-31,Utah,20268,0,0,0
962,2020-12-31,Vermont,9154,0,0,0
963,2020-12-31,Virgin Islands,694,0,0,0
964,2020-12-31,Virginia,65895,0,0,0
965,2020-12-31,Washington,54219,0,0,0
966,2020-12-31,West Virginia,47789,0,0,0
967,2020-12-31,Wisconsin,37446,0,0,0
968,2020-12-31,Wyoming,4109,0,0,0
970,2021-01-01,Alabama,26711,0,0,0
971,2021-01-01,Alaska,14550,0,0,0
972,2021-01-01,American Samoa,972,0,0,0
973,2021-01-01,Arizona,43667,0,0,0
974,2021-01-01,Arkansas,33802,0,0,0
975,2021-01-01,California,333373,0,0,0
976,2021-01-01,Colorado,82694,0,0,0
977,2021-01-01,Connecticut,68040,0,0,0
978,2021-01-01,Delaware,9584,0,0,0
979,2021-01-01,District of Columbia,13167,0,0,0
980,2021-01-01,Florida,213031,0,0,0
981,2021-01-01,Georgia,75157,0,0,0
982,2021-01-01,Guam,2118,0,0,0
983,2021-01-01,Hawaii,24992,0,0,0
984,2021-01-01,Idaho,13614,0,0,0
985,2021-01-01,Illinois,148860,0,0,0
986,2021-01-01,Indiana,74351,0,0,0
987,2021-01-01,Iowa,45589,0,0,0
988,2021-01-01,Kansas,13708,0,0,0
989,2021-01-01,Kentucky,52296,0,0,0
990,2021-01-01,Louisiana,44351,0,0,0
991,2021-01-01,Maine,23345,0,0,0
992,2021-01-01,Maryland,50312,0,0,0
993,2021-01-01,Massachusetts,76211,0,0,0
994,2021-01-01,Michigan,68398,0,0,0
995,2021-01-01,Minnesota,61399,0,0,0
996,2021-01-01,Mississippi,16950,0,0,0
997,2021-01-01,Missouri,79047,0,0,0
998,2021-01-01,Montana,17511,0,0,0
999,2021-01-01,Nebraska,27487,0,0,0
1000,2021-01-01,Nevada,25645,0,0,0
1001,2021-01-01,New Hampshire,25364,0,0,0
1002,2021-01-01,New Jersey,78838,0,0,0
1003,2021-01-01,New Mexico,30528,0,0,0
1004,2021-01-01,New York,198125,0,0,0
1005,2021-01-01,North Carolina,88874,0,0,0
1006,2021-01-01,North Dakota,15958,0,0,0
1007,2021-01-01,Northern Mariana Islands,2709,0,0,0
1008,2021-01-01,Ohio,94126,0,0,0
1009,2021-01-01,Oklahoma,46609,0,0,0
1010,2021-01-01,Oregon,31386,0,0,0
1011,2021-01-01,Pennsylvania,143381,0,0,0
1012,2021-01-01,Puerto Rico,35300,0,0,0
1013,2021-01-01,Rhode Island,13166,0,0,0
1014,2021-01-01,South Carolina,50258,0,0,0
1015,2021-01-01,South Dakota,21154,0,0,0
1016,2021-01-01,Tennessee,87338,0,0,0
1017,2021-01-01,Texas,518000,0,0,0
1018,2021-01-01,Utah,24295,0,0,0
1019,2021-01-01,Vermont,12241,0,0,0
1020,2021-01-01,Virgin Islands,706,0,0,0
1021,2021-01-01,Virginia,79421,0,0,0
1022,2021-01-01,Washington,64077,0,0,0
1023,2021-01-01,West Virginia,52837,0,0,0
1024,2021-01-01,Wisconsin,55441,0,0,0
1025,2021-01-01,Wyoming,4763,0,0,0
1027,2021-01-02,Alabama,36188,0,0,0
1028,2021-01-02,Alaska,16504,0,0,0
1029,2021-01-02,American Samoa,1022,0,0,0
1030,2021-01-02,Arizona,52652,0,0,0
1031,2021-01-02,Arkansas,37537,0,0,0
1032,2021-01-02,California,374497,0,0,0
1033,2021-01-02,Colorado,94751,0,0,0
1034,2021-01-02,Connecticut,68070,0,0,0
1035,2021-01-02,Delaware,11066,0,0,0
1036,2021-01-02,District of Columbia,13167,0,0,0
1037,2021-01-02,Florida,237809,0,0,0
1038,2021-01-02,Georgia,75157,0,0,0
1039,2021-01-02,Guam,2118,0,0,0
1040,2021-01-02,Hawaii,25040,0,0,0
1041,2021-01-02,Idaho,15798,0,0,0
1042,2021-01-02,Illinois,164473,0,0,0
1043,2021-01-02,Indiana,85751,0,0,0
1044,2021-01-02,Iowa,51112,0,0,0
1045,2021-01-02,Kansas,15779,0,0,0
1046,2021-01-02,Kentucky,56498,0,0,0
1047,2021-01-02,Louisiana,46687,0,0,0
1048,2021-01-02,Maine,27105,0,0,0
1049,2021-01-02,Maryland,57628,0,0,0
1050,2021-01-02,Massachusetts,88076,0,0,0
1051,2021-01-02,Michigan,83548,0,0,0
1052,2021-01-02,Minnesota,74225,0,0,0
1053,2021-01-02,Mississippi,19670,0,0,0
1054,2021-01-02,Missouri,79047,0,0,0
1055,2021-01-02,Montana,20894,0,0,0
1056,2021-01-02,Nebraska,27487,0,0,0
1057,2021-01-02,Nevada,29394,0,0,0
1058,2021-01-02,New Hampshire,25564,0,0,0
1059,2021-01-02,New Jersey,92179,0,0,0
1060,2021-01-02,New Mexico,36306,0,0,0
1061,2021-01-02,New York,228499,0,0,0
1062,2021-01-02,North Carolina,98947,0,0,0
1063,2021-01-02,North Dakota,19266,0,0,0
1064,2021-01-02,Northern Mariana Islands,3027,0,0,0
1065,2021-01-02,Ohio,119464,0,0,0
1066,2021-01-02,Oklahoma,52527,0,0,0
1067,2021-01-02,Oregon,38703,0,0,0
1068,2021-01-02,Pennsylvania,154002,0,0,0
1069,2021-01-02,Puerto Rico,42617,0,0,0
1070,2021-01-02,Rhode Island,18829,0,0,0
1071,2021-01-02,South Carolina,51196,0,0,0
1072,2021-01-02,South Dakota,25864,0,0,0
1073,2021-01-02,Tennessee,112336,0,0,0
1074,2021-01-02,Texas,523266,0,0,0
1075,2021-01-02,Utah,31272,0,0,0
1076,2021-01-02,Vermont,14799,0,0,0
1077,2021-01-02,Virgin Islands,706,0,0,0
1078,2021-01-02,Virginia,90163,0,0,0
1079,2021-01-02,Washington,73297,0,0,0
1080,2021-01-02,West Virginia,53143,0,0,0
1081,2021-01-02,Wisconsin,61656,0,0,0
1082,2021-01-02,Wyoming,6856,0,0,0
1084,2021-01-03,Alabama,39237,0,0,0
1085,2021-01-03,Alaska,18401,0,0,0
1086,2021-01-03,American Samoa,1022,0,0,0
1087,2021-01-03,Arizona,59099,0,0,0
1088,2021-01-03,Arkansas,39215,0,0,0
1089,2021-01-03,California,412076,0,0,0
1090,2021-01-03,Colorado,104559,0,0,0
1091,2021-01-03,Connecticut,75245,0,0,0
1092,2021-01-03,Delaware,11066,0,0,0
1093,2021-01-03,District of Columbia,15072,0,0,0
1094,2021-01-03,Florida,246587,0,0,0
1095,2021-01-03,Georgia,75157,0,0,0
1096,2021-01-03,Guam,3791,0,0,0
1097,2021-01-03,Hawaii,25309,0,0,0
1098,2021-01-03,Idaho,18171,0,0,0
1099,2021-01-03,Illinois,164782,0,0,0
1100,2021-01-03,Indiana,85751,0,0,0
1101,2021-01-03,Iowa,53191,0,0,0
1102,2021-01-03,Kansas,19636,0,0,0
1103,2021-01-03,Kentucky,59780,0,0,0
1104,2021-01-03,Louisiana,46687,0,0,0
1105,2021-01-03,Maine,30849,0,0,0
1106,2021-01-03,Maryland,59890,0,0,0
1107,2021-01-03,Massachusetts,88076,0,0,0
1108,2021-01-03,Michigan,90453,0,0,0
1109,2021-01-03,Minnesota,82476,0,0,0
1110,2021-01-03,Mississippi,21150,0,0,0
1111,2021-01-03,Missouri,86768,0,0,0
1112,2021-01-03,Montana,22928,0,0,0
1113,2021-01-03,Nebraska,34066,0,0,0
1114,2021-01-03,Nevada,32942,0,0,0
1115,2021-01-03,New Hampshire,27189,0,0,0
1116,2021-01-03,New Jersey,94767,0,0,0
1117,2021-01-03,New Mexico,40185,0,0,0
1118,2021-01-03,New York,236941,0,0,0
1119,2021-01-03,North Carolina,102399,0,0,0
1120,2021-01-03,North Dakota,21171,0,0,0
1121,2021-01-03,Northern Mariana Islands,3027,0,0,0
1122,2021-01-03,Ohio,152178,0,0,0
1123,2021-01-03,Oklahoma,60709,0,0,0
1124,2021-01-03,Oregon,44420,0,0,0
1125,2021-01-03,Pennsylvania,155983,0,0,0
1126,2021-01-03,Puerto Rico,42795,0,0,0
1127,2021-01-03,Rhode Island,18829,0,0,0
1128,2021-01-03,South Carolina,52607,0,0,0
1129,2021-01-03,South Dakota,27799,0,0,0
1130,2021-01-03,Tennessee,122215,0,0,0
1131,2021-01-03,Texas,546658,0,0,0
1132,2021-01-03,Utah,44565,0,0,0
1133,2021-01-03,Vermont,15478,0,0,0
1134,2021-01-03,Virgin Islands,706,0,0,0
1135,2021-01-03,Virginia,94520,0,0,0
1136,2021-01-03,Washington,82464,0,0,0
1137,2021-01-03,West Virginia,55005,0,0,0
1138,2021-01-03,Wisconsin,64657,0,0,0
1139,2021-01-03,Wyoming,7556,0,0,0
1141,2021-01-04,Alabama,39446,0,0,0
1142,2021-01-04,Alaska,18684,0,0,0
1143,2021-01-04,American Samoa,1022,0,0,0
1144,2021-01-04,Arizona,60779,0,0,0
1145,2021-01-04,Arkansas,40879,0,0,0
1146,2021-01-04,California,433546,0,0,0
1147,2021-01-04,Colorado,106355,0,0,0
1148,2021-01-04,Connecticut,77242,0,0,0
1149,2021-01-04,Delaware,12892,0,0,0
1150,2021-01-04,District of Columbia,15072,0,0,0
1151,2021-01-04,Florida,259364,0,0,0
1152,2021-01-04,Georgia,75157,0,0,0
1153,2021-01-04,Guam,3791,0,0,0
1154,2021-01-04,Hawaii,25352,0,0,0
1155,2021-01-04,Idaho,18535,0,0,0
1156,2021-01-04,Illinois,170973,0,0,0
1157,2021-01-04,Indiana,91167,0,0,0
1158,2021-01-04,Iowa,54880,0,0,0
1159,2021-01-04,Kansas,19819,0,0,0
1160,2021-01-04,Kentucky,60663,0,0,0
1161,2021-01-04,Louisiana,49589,0,0,0
1162,2021-01-04,Maine,30849,0,0,0
1163,2021-01-04,Maryland,63606,0,0,0
1164,2021-01-04,Massachusetts,110279,0,0,0
1165,2021-01-04,Michigan,92145,0,0,0
1166,2021-01-04,Minnesota,82476,0,0,0
1167,2021-01-04,Mississippi,21564,0,0,0
1168,2021-01-04,Missouri,89565,0,0,0
1169,2021-01-04,Montana,23019,0,0,0
1170,2021-01-04,Nebraska,35644,0,0,0
1171,2021-01-04,Nevada,33466,0,0,0
1172,2021-01-04,New Hampshire,28074,0,0,0
1173,2021-01-04,New Jersey,98818,0,0,0
1174,2021-01-04,New Mexico,40723,0,0,0
1175,2021-01-04,New York,266044,0,0,0
1176,2021-01-04,North Carolina,108001,0,0,0
1177,2021-01-04,North Dakota,22061,0,0,0
1178,2021-01-04,Northern Mariana Islands,3027,0,0,0
1179,2021-01-04,Ohio,159869,0,0,0
1180,2021-01-04,Oklahoma,62083,0,0,0
1181,2021-01-04,Oregon,45303,0,0,0
1182,2021-01-04,Pennsylvania,159890,0,0,0
1183,2021-01-04,Puerto Rico,42795,0,0,0
1184,2021-01-04,Rhode Island,20436,0,0,0
1185,2021-01-04,South Carolina,53058,0,0,0
1186,2021-01-04,South Dakota,28076,0,0,0
1187,2021-01-04,Tennessee,125370,0,0,0
1188,2021-01-04,Texas,560930,0,0,0
1189,2021-01-04,Utah,47899,0,0,0
1190,2021-01-04,Vermont,15576,0,0,0
1191,2021-01-04,Virgin Islands,706,0,0,0
1192,2021-01-04,Virginia,101016,0,0,0
1193,2021-01-04,Washington,84975,0,0,0
1194,2021-01-04,West Virginia,55238,0,0,0
1195,2021-01-04,Wisconsin,66974,0,0,0
1196,2021-01-04,Wyoming,7556,0,0,0
1198,2021-01-05,Alabama,39564,0,0,0
1199,2021-01-05,Alaska,18937,0,0,0
